freq_hz,s0_db,s1_db,s2_db,s3_db,s4_db,s5_db,composite_db
# M0_Q0
79.66,-6.37,-10.05,-2.85,-4.53,15.72,8.76,12.72
80.74,-6.37,-10.05,-2.85,-4.53,15.74,8.76,12.74
81.83,-6.37,-10.05,-2.85,-4.53,15.76,8.76,12.76
82.93,-6.37,-10.05,-2.85,-4.53,15.79,8.76,12.79
84.05,-6.37,-10.05,-2.85,-4.53,15.81,8.76,12.81
85.19,-6.37,-10.05,-2.85,-4.53,15.83,8.76,12.83
86.34,-6.37,-10.05,-2.85,-4.53,15.85,8.76,12.85
87.50,-6.37,-10.05,-2.85,-4.53,15.88,8.76,12.88
88.69,-6.37,-10.05,-2.85,-4.53,15.90,8.76,12.90
89.88,-6.37,-10.05,-2.85,-4.53,15.93,8.76,12.93
91.10,-6.37,-10.05,-2.85,-4.53,15.95,8.76,12.95
92.33,-6.37,-10.05,-2.85,-4.53,15.98,8.76,12.98
93.58,-6.37,-10.05,-2.85,-4.53,16.01,8.76,13.01
94.84,-6.37,-10.05,-2.85,-4.53,16.04,8.76,13.03
96.12,-6.37,-10.05,-2.85,-4.53,16.06,8.76,13.06
97.42,-6.37,-10.05,-2.85,-4.53,16.10,8.76,13.09
98.74,-6.37,-10.05,-2.85,-4.53,16.13,8.76,13.12
100.07,-6.37,-10.05,-2.85,-4.53,16.16,8.76,13.15
101.42,-6.37,-10.05,-2.85,-4.53,16.19,8.76,13.19
102.79,-6.37,-10.05,-2.85,-4.53,16.22,8.76,13.22
104.18,-6.37,-10.05,-2.85,-4.53,16.26,8.76,13.26
105.59,-6.37,-10.05,-2.85,-4.53,16.30,8.76,13.29
107.01,-6.37,-10.05,-2.85,-4.53,16.33,8.76,13.33
108.46,-6.37,-10.05,-2.85,-4.53,16.37,8.76,13.37
109.92,-6.37,-10.05,-2.85,-4.53,16.41,8.76,13.40
111.41,-6.37,-10.05,-2.85,-4.53,16.45,8.76,13.45
112.91,-6.37,-10.05,-2.85,-4.53,16.49,8.76,13.49
114.44,-6.37,-10.05,-2.85,-4.53,16.53,8.76,13.53
115.98,-6.37,-10.05,-2.85,-4.53,16.58,8.76,13.57
117.55,-6.37,-10.05,-2.85,-4.53,16.62,8.76,13.62
119.14,-6.37,-10.05,-2.85,-4.53,16.67,8.76,13.66
120.75,-6.37,-10.06,-2.85,-4.53,16.72,8.76,13.71
122.38,-6.37,-10.06,-2.85,-4.53,16.77,8.76,13.76
124.03,-6.37,-10.06,-2.85,-4.53,16.82,8.76,13.81
125.71,-6.37,-10.06,-2.85,-4.53,16.87,8.76,13.87
127.41,-6.37,-10.06,-2.85,-4.53,16.93,8.76,13.92
129.13,-6.37,-10.06,-2.85,-4.53,16.98,8.76,13.98
130.87,-6.37,-10.06,-2.85,-4.53,17.04,8.76,14.03
132.64,-6.37,-10.06,-2.85,-4.53,17.10,8.76,14.09
134.43,-6.37,-10.06,-2.85,-4.53,17.16,8.76,14.15
136.25,-6.37,-10.06,-2.85,-4.53,17.23,8.76,14.22
138.09,-6.37,-10.06,-2.85,-4.53,17.29,8.76,14.28
139.95,-6.37,-10.06,-2.85,-4.53,17.36,8.76,14.35
141.84,-6.37,-10.06,-2.85,-4.53,17.43,8.76,14.42
143.76,-6.37,-10.06,-2.85,-4.53,17.50,8.76,14.49
145.70,-6.37,-10.06,-2.85,-4.53,17.57,8.76,14.56
147.67,-6.37,-10.06,-2.85,-4.53,17.65,8.76,14.64
149.66,-6.37,-10.06,-2.85,-4.53,17.73,8.76,14.72
151.69,-6.37,-10.06,-2.85,-4.53,17.81,8.76,14.80
153.73,-6.37,-10.07,-2.85,-4.53,17.89,8.76,14.88
155.81,-6.37,-10.07,-2.85,-4.53,17.98,8.76,14.96
157.92,-6.37,-10.07,-2.85,-4.53,18.06,8.76,15.05
160.05,-6.37,-10.07,-2.85,-4.53,18.15,8.76,15.14
162.21,-6.37,-10.07,-2.85,-4.53,18.25,8.76,15.23
164.40,-6.37,-10.07,-2.85,-4.53,18.34,8.76,15.33
166.62,-6.37,-10.07,-2.85,-4.53,18.44,8.76,15.42
168.87,-6.37,-10.07,-2.85,-4.53,18.54,8.76,15.52
171.16,-6.37,-10.07,-2.85,-4.53,18.64,8.76,15.63
173.47,-6.37,-10.07,-2.84,-4.53,18.75,8.76,15.73
175.81,-6.37,-10.07,-2.84,-4.53,18.86,8.76,15.84
178.19,-6.37,-10.07,-2.84,-4.53,18.97,8.76,15.95
180.59,-6.37,-10.08,-2.84,-4.53,19.08,8.76,16.06
183.03,-6.37,-10.08,-2.84,-4.53,19.19,8.76,16.17
185.50,-6.37,-10.08,-2.84,-4.53,19.31,8.76,16.29
188.01,-6.37,-10.08,-2.84,-4.53,19.43,8.76,16.41
190.55,-6.37,-10.08,-2.84,-4.53,19.55,8.76,16.52
193.12,-6.37,-10.08,-2.84,-4.53,19.67,8.76,16.64
195.73,-6.37,-10.08,-2.84,-4.53,19.79,8.76,16.76
198.38,-6.37,-10.08,-2.84,-4.53,19.91,8.76,16.88
201.06,-6.37,-10.08,-2.84,-4.53,20.03,8.76,17.00
203.77,-6.37,-10.09,-2.84,-4.53,20.15,8.76,17.12
206.52,-6.37,-10.09,-2.84,-4.53,20.26,8.76,17.23
209.31,-6.37,-10.09,-2.84,-4.53,20.37,8.76,17.34
212.14,-6.37,-10.09,-2.84,-4.53,20.48,8.76,17.45
215.01,-6.37,-10.09,-2.84,-4.53,20.58,8.76,17.55
217.91,-6.37,-10.09,-2.84,-4.53,20.68,8.76,17.64
220.86,-6.37,-10.09,-2.84,-4.52,20.76,8.76,17.73
223.84,-6.37,-10.10,-2.84,-4.52,20.83,8.76,17.80
226.86,-6.37,-10.10,-2.84,-4.52,20.89,8.76,17.86
229.93,-6.37,-10.10,-2.84,-4.52,20.94,8.76,17.90
233.03,-6.37,-10.10,-2.84,-4.52,20.97,8.76,17.93
236.18,-6.37,-10.10,-2.84,-4.52,20.97,8.76,17.94
239.37,-6.37,-10.10,-2.84,-4.52,20.96,8.76,17.92
242.60,-6.37,-10.11,-2.84,-4.52,20.92,8.76,17.88
245.88,-6.37,-10.11,-2.84,-4.52,20.86,8.76,17.82
249.20,-6.37,-10.11,-2.84,-4.52,20.78,8.76,17.73
252.57,-6.37,-10.11,-2.84,-4.52,20.66,8.76,17.62
255.98,-6.37,-10.11,-2.84,-4.52,20.52,8.76,17.47
259.44,-6.37,-10.11,-2.83,-4.52,20.35,8.76,17.30
262.94,-6.37,-10.12,-2.83,-4.52,20.16,8.76,17.11
266.49,-6.37,-10.12,-2.83,-4.52,19.93,8.76,16.88
270.09,-6.37,-10.12,-2.83,-4.52,19.69,8.76,16.64
273.74,-6.37,-10.12,-2.83,-4.52,19.42,8.76,16.37
277.44,-6.37,-10.13,-2.83,-4.52,19.13,8.76,16.08
281.19,-6.37,-10.13,-2.83,-4.52,18.82,8.76,15.77
284.99,-6.37,-10.13,-2.83,-4.52,18.50,8.76,15.44
288.84,-6.37,-10.13,-2.83,-4.52,18.16,8.76,15.10
292.74,-6.37,-10.14,-2.83,-4.52,17.81,8.76,14.75
296.69,-6.37,-10.14,-2.83,-4.52,17.45,8.76,14.38
300.70,-6.37,-10.14,-2.83,-4.52,17.08,8.76,14.01
304.76,-6.37,-10.14,-2.83,-4.52,16.70,8.76,13.63
308.88,-6.37,-10.15,-2.83,-4.52,16.31,8.76,13.24
313.05,-6.37,-10.15,-2.83,-4.52,15.92,8.76,12.85
317.28,-6.37,-10.15,-2.83,-4.52,15.53,8.76,12.45
321.57,-6.37,-10.16,-2.83,-4.52,15.13,8.76,12.05
325.91,-6.37,-10.16,-2.82,-4.52,14.73,8.76,11.65
330.31,-6.37,-10.16,-2.82,-4.52,14.34,8.76,11.25
334.77,-6.37,-10.17,-2.82,-4.52,13.94,8.76,10.85
339.30,-6.37,-10.17,-2.82,-4.52,13.54,8.76,10.45
343.88,-6.37,-10.17,-2.82,-4.52,13.14,8.76,10.05
348.52,-6.37,-10.18,-2.82,-4.52,12.74,8.76,9.65
353.23,-6.37,-10.18,-2.82,-4.52,12.34,8.76,9.24
358.00,-6.37,-10.19,-2.82,-4.52,11.94,8.76,8.84
362.84,-6.37,-10.19,-2.82,-4.52,11.55,8.76,8.45
367.74,-6.37,-10.19,-2.82,-4.52,11.15,8.76,8.05
372.71,-6.37,-10.20,-2.82,-4.52,10.76,8.76,7.65
377.74,-6.37,-10.20,-2.81,-4.52,10.37,8.76,7.26
382.85,-6.37,-10.21,-2.81,-4.52,9.98,8.76,6.86
388.02,-6.37,-10.21,-2.81,-4.52,9.59,8.76,6.47
393.26,-6.37,-10.22,-2.81,-4.52,9.20,8.76,6.08
398.57,-6.37,-10.22,-2.81,-4.52,8.81,8.76,5.69
403.96,-6.37,-10.23,-2.81,-4.52,8.43,8.76,5.30
409.41,-6.37,-10.23,-2.81,-4.52,8.04,8.76,4.91
414.94,-6.38,-10.24,-2.81,-4.52,7.66,8.76,4.52
420.55,-6.38,-10.24,-2.81,-4.52,7.28,8.76,4.14
426.23,-6.38,-10.25,-2.80,-4.52,6.89,8.76,3.75
431.99,-6.38,-10.26,-2.80,-4.52,6.51,8.76,3.36
437.82,-6.38,-10.26,-2.80,-4.52,6.13,8.76,2.98
443.74,-6.38,-10.27,-2.80,-4.52,5.75,8.76,2.59
449.73,-6.38,-10.28,-2.80,-4.52,5.37,8.76,2.21
455.80,-6.38,-10.28,-2.80,-4.51,4.99,8.76,1.82
461.96,-6.38,-10.29,-2.80,-4.51,4.61,8.76,1.44
468.20,-6.38,-10.30,-2.79,-4.51,4.23,8.76,1.05
474.53,-6.38,-10.30,-2.79,-4.51,3.85,8.76,0.67
480.94,-6.38,-10.31,-2.79,-4.51,3.47,8.76,0.28
487.43,-6.38,-10.32,-2.79,-4.51,3.09,8.76,-0.11
494.02,-6.38,-10.33,-2.79,-4.51,2.71,8.76,-0.50
500.69,-6.38,-10.34,-2.79,-4.51,2.32,8.76,-0.89
507.45,-6.38,-10.35,-2.78,-4.51,1.94,8.76,-1.28
514.31,-6.38,-10.35,-2.78,-4.51,1.55,8.76,-1.67
521.26,-6.38,-10.36,-2.78,-4.51,1.17,8.76,-2.06
528.30,-6.38,-10.37,-2.78,-4.51,0.78,8.76,-2.46
535.43,-6.38,-10.38,-2.78,-4.51,0.39,8.76,-2.85
542.67,-6.38,-10.39,-2.78,-4.51,0.00,8.76,-3.25
550.00,-6.38,-10.40,-2.77,-4.51,-0.39,8.76,-3.65
557.43,-6.38,-10.41,-2.77,-4.51,-0.79,8.76,-4.05
564.96,-6.38,-10.43,-2.77,-4.51,-1.18,8.76,-4.46
572.59,-6.38,-10.44,-2.77,-4.51,-1.58,8.76,-4.87
580.32,-6.38,-10.45,-2.76,-4.51,-1.98,8.76,-5.27
588.16,-6.38,-10.46,-2.76,-4.51,-2.38,8.76,-5.69
596.11,-6.38,-10.47,-2.76,-4.51,-2.79,8.76,-6.10
604.16,-6.38,-10.49,-2.76,-4.50,-3.20,8.76,-6.52
612.32,-6.38,-10.50,-2.75,-4.50,-3.61,8.76,-6.94
620.59,-6.38,-10.52,-2.75,-4.50,-4.02,8.76,-7.36
628.97,-6.38,-10.53,-2.75,-4.50,-4.43,8.76,-7.79
637.47,-6.38,-10.55,-2.75,-4.50,-4.85,8.76,-8.21
646.08,-6.38,-10.56,-2.74,-4.50,-5.26,8.76,-8.64
654.81,-6.38,-10.58,-2.74,-4.50,-5.68,8.76,-9.08
663.65,-6.38,-10.59,-2.74,-4.50,-6.10,8.76,-9.51
672.62,-6.38,-10.61,-2.74,-4.50,-6.53,8.76,-9.94
681.70,-6.38,-10.63,-2.73,-4.50,-6.95,8.76,-10.38
690.91,-6.38,-10.65,-2.73,-4.50,-7.37,8.76,-10.81
700.25,-6.38,-10.67,-2.73,-4.50,-7.79,8.76,-11.25
709.71,-6.38,-10.69,-2.72,-4.50,-8.20,8.76,-11.68
719.29,-6.38,-10.71,-2.72,-4.49,-8.62,8.76,-12.11
729.01,-6.38,-10.73,-2.72,-4.49,-9.02,8.76,-12.54
738.86,-6.38,-10.75,-2.71,-4.49,-9.43,8.77,-12.95
748.84,-6.38,-10.77,-2.71,-4.49,-9.82,8.77,-13.36
758.95,-6.38,-10.80,-2.71,-4.49,-10.20,8.77,-13.76
769.20,-6.38,-10.82,-2.70,-4.49,-10.56,8.77,-14.15
779.59,-6.38,-10.85,-2.70,-4.49,-10.91,8.77,-14.52
790.13,-6.38,-10.87,-2.70,-4.49,-11.24,8.77,-14.87
800.80,-6.38,-10.90,-2.69,-4.49,-11.55,8.77,-15.21
811.62,-6.38,-10.93,-2.69,-4.49,-11.84,8.77,-15.51
822.58,-6.38,-10.96,-2.68,-4.48,-12.09,8.77,-15.79
833.69,-6.38,-10.99,-2.68,-4.48,-12.32,8.77,-16.05
844.95,-6.38,-11.02,-2.68,-4.48,-12.52,8.77,-16.27
856.37,-6.38,-11.06,-2.67,-4.48,-12.68,8.77,-16.46
867.93,-6.38,-11.09,-2.67,-4.48,-12.81,8.77,-16.62
879.66,-6.38,-11.13,-2.66,-4.48,-12.91,8.77,-16.75
891.54,-6.38,-11.16,-2.66,-4.48,-12.97,8.77,-16.84
903.58,-6.38,-11.20,-2.66,-4.48,-13.00,8.77,-16.91
915.79,-6.38,-11.24,-2.65,-4.47,-13.01,8.77,-16.95
928.16,-6.38,-11.29,-2.65,-4.47,-12.99,8.77,-16.96
940.70,-6.38,-11.33,-2.64,-4.47,-12.94,8.77,-16.96
953.40,-6.38,-11.38,-2.64,-4.47,-12.87,8.77,-16.93
966.28,-6.38,-11.43,-2.63,-4.47,-12.79,8.77,-16.89
979.34,-6.38,-11.48,-2.63,-4.47,-12.69,8.77,-16.84
992.57,-6.38,-11.53,-2.63,-4.46,-12.58,8.77,-16.77
1005.97,-6.38,-11.59,-2.62,-4.46,-12.46,8.77,-16.70
1019.56,-6.38,-11.65,-2.62,-4.46,-12.33,8.77,-16.62
1033.33,-6.38,-11.71,-2.61,-4.46,-12.19,8.77,-16.54
1047.29,-6.38,-11.77,-2.61,-4.46,-12.05,8.77,-16.46
1061.44,-6.39,-11.84,-2.61,-4.45,-11.91,8.77,-16.38
1075.78,-6.39,-11.91,-2.60,-4.45,-11.76,8.77,-16.30
1090.31,-6.39,-11.98,-2.60,-4.45,-11.62,8.77,-16.22
1105.04,-6.39,-12.06,-2.60,-4.45,-11.47,8.77,-16.15
1119.96,-6.39,-12.15,-2.59,-4.44,-11.33,8.78,-16.08
1135.09,-6.39,-12.23,-2.59,-4.44,-11.18,8.78,-16.02
1150.43,-6.39,-12.32,-2.59,-4.44,-11.04,8.78,-15.97
1165.97,-6.39,-12.42,-2.59,-4.44,-10.91,8.78,-15.92
1181.72,-6.39,-12.52,-2.59,-4.43,-10.77,8.78,-15.88
1197.68,-6.39,-12.63,-2.59,-4.43,-10.64,8.78,-15.85
1213.86,-6.39,-12.74,-2.59,-4.43,-10.51,8.78,-15.83
1230.25,-6.39,-12.86,-2.59,-4.43,-10.38,8.78,-15.83
1246.87,-6.39,-12.99,-2.59,-4.42,-10.26,8.78,-15.83
1263.72,-6.39,-13.12,-2.59,-4.42,-10.14,8.78,-15.84
1280.79,-6.39,-13.26,-2.60,-4.42,-10.02,8.78,-15.87
1298.09,-6.39,-13.41,-2.60,-4.41,-9.91,8.78,-15.90
1315.62,-6.39,-13.57,-2.61,-4.41,-9.80,8.78,-15.95
1333.39,-6.39,-13.73,-2.62,-4.41,-9.69,8.78,-16.02
1351.41,-6.39,-13.90,-2.63,-4.40,-9.59,8.78,-16.09
1369.66,-6.39,-14.09,-2.64,-4.40,-9.49,8.78,-16.18
1388.16,-6.39,-14.27,-2.65,-4.40,-9.39,8.78,-16.28
1406.91,-6.39,-14.46,-2.67,-4.39,-9.30,8.78,-16.39
1425.92,-6.40,-14.66,-2.69,-4.39,-9.20,8.79,-16.51
1445.18,-6.40,-14.85,-2.72,-4.38,-9.12,8.79,-16.64
1464.70,-6.40,-15.04,-2.75,-4.38,-9.03,8.79,-16.77
1484.49,-6.40,-15.21,-2.78,-4.38,-8.95,8.79,-16.88
1504.54,-6.40,-15.36,-2.82,-4.37,-8.87,8.79,-16.98
1524.86,-6.40,-15.46,-2.86,-4.37,-8.79,8.79,-17.04
1545.46,-6.40,-15.50,-2.91,-4.36,-8.71,8.79,-17.05
1566.34,-6.40,-15.45,-2.97,-4.36,-8.64,8.79,-16.98
1587.50,-6.40,-15.28,-3.04,-4.35,-8.57,8.79,-16.81
1608.94,-6.40,-14.98,-3.11,-4.35,-8.50,8.79,-16.51
1630.67,-6.40,-14.52,-3.20,-4.34,-8.43,8.79,-16.07
1652.70,-6.40,-13.90,-3.30,-4.33,-8.37,8.79,-15.47
1675.03,-6.40,-13.12,-3.41,-4.33,-8.30,8.79,-14.73
1697.65,-6.41,-12.18,-3.54,-4.32,-8.24,8.79,-13.85
1720.59,-6.41,-11.11,-3.68,-4.32,-8.18,8.79,-12.87
1743.83,-6.41,-9.93,-3.85,-4.31,-8.13,8.80,-11.78
1767.38,-6.41,-8.64,-4.03,-4.30,-8.07,8.80,-10.62
1791.26,-6.41,-7.26,-4.24,-4.29,-8.02,8.80,-9.38
1815.45,-6.41,-5.78,-4.47,-4.29,-7.97,8.80,-8.08
1839.98,-6.41,-4.20,-4.73,-4.28,-7.92,8.80,-6.70
1864.83,-6.41,-2.49,-5.02,-4.27,-7.87,8.80,-5.22
1890.02,-6.41,-0.62,-5.35,-4.26,-7.82,8.80,-3.63
1915.55,-6.42,1.44,-5.71,-4.25,-7.77,8.80,-1.87
1941.43,-6.42,3.76,-6.11,-4.25,-7.73,8.80,0.10
1967.65,-6.42,6.41,-6.55,-4.24,-7.69,8.80,2.36
1994.23,-6.42,9.33,-7.04,-4.23,-7.64,8.80,4.84
2021.17,-6.42,11.88,-7.57,-4.22,-7.60,8.80,6.92
2048.47,-6.42,12.37,-8.14,-4.21,-7.56,8.81,6.88
2076.15,-6.42,10.73,-8.77,-4.20,-7.53,8.81,4.67
2104.19,-6.43,8.68,-9.44,-4.18,-7.49,8.81,1.99
2132.61,-6.43,6.89,-10.16,-4.17,-7.45,8.81,-0.47
2161.42,-6.43,5.43,-10.92,-4.16,-7.42,8.81,-2.65
2190.62,-6.43,4.23,-11.71,-4.15,-7.38,8.81,-4.59
2220.21,-6.43,3.24,-12.51,-4.13,-7.35,8.81,-6.34
2250.20,-6.44,2.41,-13.31,-4.12,-7.32,8.81,-7.92
2280.60,-6.44,1.69,-14.06,-4.11,-7.29,8.81,-9.35
2311.40,-6.44,1.08,-14.73,-4.09,-7.26,8.81,-10.59
2342.63,-6.44,0.54,-15.26,-4.08,-7.23,8.81,-11.61
2374.27,-6.44,0.07,-15.60,-4.06,-7.20,8.81,-12.39
2406.34,-6.45,-0.35,-15.74,-4.04,-7.17,8.81,-12.90
2438.85,-6.45,-0.73,-15.68,-4.02,-7.14,8.81,-13.17
2471.79,-6.45,-1.07,-15.44,-4.01,-7.12,8.81,-13.23
2505.18,-6.45,-1.37,-15.09,-3.99,-7.09,8.81,-13.14
2539.02,-6.46,-1.65,-14.66,-3.97,-7.07,8.81,-12.95
2573.32,-6.46,-1.90,-14.19,-3.94,-7.05,8.81,-12.69
2608.08,-6.46,-2.14,-13.72,-3.92,-7.02,8.81,-12.40
2643.31,-6.46,-2.35,-13.25,-3.90,-7.00,8.81,-12.10
2679.02,-6.47,-2.55,-12.80,-3.87,-6.98,8.81,-11.81
2715.21,-6.47,-2.73,-12.37,-3.85,-6.96,8.81,-11.52
2751.88,-6.48,-2.90,-11.97,-3.82,-6.94,8.81,-11.24
2789.06,-6.48,-3.05,-11.60,-3.79,-6.92,8.81,-10.98
2826.73,-6.48,-3.20,-11.25,-3.76,-6.90,8.81,-10.73
2864.91,-6.49,-3.34,-10.93,-3.73,-6.88,8.81,-10.50
2903.61,-6.49,-3.46,-10.63,-3.69,-6.86,8.81,-10.28
2942.84,-6.50,-3.58,-10.35,-3.66,-6.84,8.81,-10.07
2982.59,-6.50,-3.69,-10.09,-3.62,-6.82,8.81,-9.88
3022.88,-6.50,-3.80,-9.85,-3.58,-6.81,8.81,-9.69
3063.71,-6.51,-3.90,-9.63,-3.53,-6.79,8.81,-9.52
3105.10,-6.51,-3.99,-9.42,-3.49,-6.77,8.81,-9.35
3147.04,-6.52,-4.08,-9.23,-3.44,-6.76,8.80,-9.18
3189.55,-6.53,-4.17,-9.05,-3.38,-6.74,8.80,-9.03
3232.64,-6.53,-4.25,-8.88,-3.33,-6.73,8.80,-8.87
3276.30,-6.54,-4.32,-8.72,-3.26,-6.72,8.80,-8.73
3320.56,-6.55,-4.39,-8.58,-3.20,-6.70,8.79,-8.58
3365.42,-6.55,-4.46,-8.44,-3.13,-6.69,8.79,-8.43
3410.88,-6.56,-4.52,-8.31,-3.05,-6.68,8.79,-8.29
3456.95,-6.57,-4.58,-8.19,-2.97,-6.66,8.78,-8.15
3503.65,-6.58,-4.64,-8.07,-2.88,-6.65,8.78,-8.00
3550.98,-6.59,-4.70,-7.96,-2.78,-6.64,8.77,-7.85
3598.94,-6.60,-4.75,-7.86,-2.67,-6.63,8.77,-7.69
3647.56,-6.61,-4.80,-7.76,-2.55,-6.62,8.76,-7.53
3696.83,-6.62,-4.85,-7.67,-2.42,-6.60,8.75,-7.36
3746.77,-6.63,-4.90,-7.59,-2.27,-6.59,8.75,-7.19
3797.38,-6.64,-4.94,-7.50,-2.11,-6.58,8.74,-6.99
3848.67,-6.66,-4.98,-7.43,-1.92,-6.57,8.73,-6.79
3900.66,-6.67,-5.02,-7.35,-1.72,-6.56,8.72,-6.56
3953.35,-6.69,-5.06,-7.28,-1.48,-6.55,8.71,-6.31
4006.76,-6.70,-5.10,-7.22,-1.22,-6.54,8.70,-6.04
4060.88,-6.72,-5.14,-7.15,-0.91,-6.53,8.69,-5.72
4115.73,-6.74,-5.17,-7.09,-0.56,-6.53,8.68,-5.37
4171.33,-6.76,-5.20,-7.04,-0.14,-6.52,8.66,-4.96
4227.68,-6.79,-5.23,-6.98,0.33,-6.51,8.65,-4.49
4284.79,-6.81,-5.27,-6.93,0.89,-6.50,8.63,-3.94
4342.67,-6.84,-5.29,-6.88,1.51,-6.49,8.62,-3.34
4401.33,-6.87,-5.32,-6.83,2.14,-6.49,8.60,-2.73
4460.78,-6.91,-5.35,-6.79,2.60,-6.48,8.58,-2.30
4521.04,-6.95,-5.38,-6.74,2.47,-6.47,8.56,-2.47
4582.11,-6.99,-5.40,-6.70,1.20,-6.46,8.54,-3.78
4644.00,-7.04,-5.42,-6.66,-1.32,-6.46,8.51,-6.35
4706.74,-7.10,-5.45,-6.62,-4.70,-6.45,8.49,-9.79
4770.32,-7.17,-5.47,-6.59,-8.67,-6.44,8.46,-13.83
4834.75,-7.24,-5.49,-6.55,-13.23,-6.44,8.43,-18.48
4900.06,-7.34,-5.51,-6.52,-18.22,-6.43,8.40,-23.57
4966.25,-7.44,-5.53,-6.49,-20.65,-6.43,8.37,-26.13
5033.34,-7.58,-5.55,-6.46,-18.53,-6.42,8.33,-24.16
5101.33,-7.74,-5.57,-6.43,-16.09,-6.41,8.29,-21.91
5170.24,-7.96,-5.59,-6.40,-14.30,-6.41,8.25,-20.36
5240.08,-8.23,-5.61,-6.37,-13.00,-6.40,8.21,-19.37
5310.86,-8.61,-5.62,-6.34,-12.03,-6.40,8.16,-18.80
5382.60,-9.15,-5.64,-6.32,-11.28,-6.39,8.11,-18.62
5455.31,-9.93,-5.66,-6.29,-10.67,-6.39,8.06,-18.84
5529.00,-10.89,-5.67,-6.27,-10.18,-6.38,8.01,-19.35
5603.69,-9.63,-5.69,-6.25,-9.78,-6.38,7.95,-17.73
5679.38,-0.68,-5.70,-6.23,-9.43,-6.37,7.88,-8.48
5756.10,2.46,-5.71,-6.21,-9.14,-6.37,7.82,-5.10
5833.86,-0.66,-5.73,-6.19,-8.88,-6.36,7.75,-8.03
5912.66,-2.29,-5.74,-6.17,-8.66,-6.36,7.67,-9.50
5992.53,-3.20,-5.75,-6.15,-8.47,-6.36,7.59,-10.29
6073.48,-3.78,-5.76,-6.13,-8.29,-6.35,7.51,-10.76
6155.52,-4.17,-5.78,-6.11,-8.14,-6.35,7.42,-11.08
6238.67,-4.45,-5.79,-6.10,-8.00,-6.34,7.33,-11.30
6322.94,-4.66,-5.80,-6.08,-7.87,-6.34,7.23,-11.48
6408.35,-4.83,-5.81,-6.06,-7.76,-6.34,7.13,-11.63
6494.92,-4.97,-5.82,-6.05,-7.66,-6.33,7.02,-11.76
6582.65,-5.08,-5.83,-6.03,-7.56,-6.33,6.91,-11.88
6671.57,-5.17,-5.84,-6.02,-7.48,-6.33,6.79,-12.00
6761.69,-5.25,-5.85,-6.01,-7.40,-6.32,6.66,-12.12
6853.03,-5.31,-5.86,-5.99,-7.32,-6.32,6.53,-12.24
6945.60,-5.37,-5.87,-5.98,-7.25,-6.32,6.39,-12.36
7039.43,-5.42,-5.87,-5.97,-7.19,-6.32,6.25,-12.48
7134.52,-5.46,-5.88,-5.96,-7.13,-6.31,6.09,-12.61
7230.89,-5.50,-5.89,-5.94,-7.08,-6.31,5.94,-12.75
7328.57,-5.54,-5.90,-5.93,-7.03,-6.31,5.77,-12.89
7427.56,-5.57,-5.91,-5.92,-6.98,-6.30,5.60,-13.04
7527.89,-5.60,-5.91,-5.91,-6.94,-6.30,5.42,-13.20
7629.58,-5.63,-5.92,-5.90,-6.89,-6.30,5.23,-13.36
7732.64,-5.65,-5.93,-5.89,-6.85,-6.30,5.04,-13.54
7837.10,-5.67,-5.93,-5.88,-6.82,-6.29,4.84,-13.72
7942.96,-5.69,-5.94,-5.87,-6.78,-6.29,4.63,-13.90
8050.26,-5.71,-5.95,-5.86,-6.75,-6.29,4.42,-14.10
8159.00,-5.73,-5.95,-5.86,-6.72,-6.29,4.19,-14.30
8269.21,-5.74,-5.96,-5.85,-6.69,-6.29,3.96,-14.52
8380.92,-5.76,-5.96,-5.84,-6.66,-6.28,3.72,-14.74
8494.13,-5.77,-5.97,-5.83,-6.63,-6.28,3.48,-14.96
8608.87,-5.78,-5.97,-5.82,-6.61,-6.28,3.22,-15.20
8725.16,-5.79,-5.98,-5.82,-6.58,-6.28,2.96,-15.45
8843.02,-5.80,-5.98,-5.81,-6.56,-6.28,2.69,-15.70
8962.47,-5.81,-5.99,-5.80,-6.54,-6.27,2.42,-15.96
9083.54,-5.82,-5.99,-5.80,-6.52,-6.27,2.13,-16.23
9206.24,-5.83,-6.00,-5.79,-6.50,-6.27,1.84,-16.51
9330.60,-5.84,-6.00,-5.78,-6.48,-6.27,1.54,-16.80
9456.64,-5.85,-6.01,-5.78,-6.46,-6.27,1.23,-17.10
9584.38,-5.86,-6.01,-5.77,-6.45,-6.27,0.91,-17.40
9713.85,-5.86,-6.02,-5.77,-6.43,-6.26,0.58,-17.71
9845.06,-5.87,-6.02,-5.76,-6.41,-6.26,0.25,-18.04
9978.05,-5.88,-6.02,-5.76,-6.40,-6.26,-0.09,-18.37
10112.84,-5.88,-6.03,-5.75,-6.39,-6.26,-0.44,-18.71
10249.44,-5.89,-6.03,-5.75,-6.37,-6.26,-0.80,-19.06
10387.89,-5.89,-6.03,-5.74,-6.36,-6.26,-1.17,-19.42
10528.21,-5.90,-6.04,-5.74,-6.35,-6.26,-1.55,-19.78
10670.43,-5.90,-6.04,-5.73,-6.33,-6.26,-1.94,-20.16
10814.57,-5.91,-6.04,-5.73,-6.32,-6.25,-2.33,-20.55
10960.65,-5.91,-6.05,-5.72,-6.31,-6.25,-2.74,-20.95
11108.71,-5.92,-6.05,-5.72,-6.30,-6.25,-3.16,-21.35
11258.77,-5.92,-6.05,-5.71,-6.29,-6.25,-3.58,-21.77
